Harga Produk,Jumlah Terjual,Jumlah Ulasan,Kategori,Nama Produk,Nama Toko,Rating,Rating Produk,Rating Toko,Tanggal Komentar,Teks Ulasan,Username
Rp221.000,250+,-,Home > Fashion Pria > Outerwear Pria > Hoodie  Pria,Erigo Hoodie Embro Nelvin Black - Jaket Hoodie Unisex - L,Erigo Store,5,4.9,-,2 bulan lalu,"Original, Nice Lumayan Pas promo semoga awet",T***S
Rp221.000,250+,-,Home > Fashion Pria > Outerwear Pria > Hoodie  Pria,Erigo Hoodie Embro Nelvin Black - Jaket Hoodie Unisex - L,Erigo Store,5,4.9,-,1 bulan lalu,hoodie nya sangat keren dan nyaman di pake dalam keadaaan cuaca dingin,n***n
Rp221.000,250+,-,Home > Fashion Pria > Outerwear Pria > Hoodie  Pria,Erigo Hoodie Embro Nelvin Black - Jaket Hoodie Unisex - L,Erigo Store,5,4.9,-,2 bulan lalu,Maaf bru bri ulasan bru smpt buka paket brg bgus sesuai pgriman cpt,i***a
Rp221.000,250+,-,Home > Fashion Pria > Outerwear Pria > Hoodie  Pria,Erigo Hoodie Embro Nelvin Black - Jaket Hoodie Unisex - L,Erigo Store,5,4.9,-,1 bulan lalu,"Oke, layanan cepat",l***i
Rp224.000,2 barang berhasil terjual,-,Home > Fashion Pria > Celana Pria > Celana Cargo Pria,Erigo Cargo Pants Ut Selkie Oyster Grey - Celana Panjang Cargo Unisex - 28,Erigo Store,-,-,-,-,-,-
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,2 bulan lalu,"Kualitas produk: Bagus, harga 30 ribu dapet kaos erigo cuyyy",N***3
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,1 bulan lalu,"Mantap, gatau yang ke berapa kali beli di erigo. Barangnya bagus, bahannya juga enak.",T***S
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,3 bulan lalu,"sesuai ukurannya pas, cuma benang kam²an sama jait pake benang putih",H***y
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,2 minggu lalu,"Maaf sya ksh bintang 3, gak sesuai ekspektasi sih, sekelas erigo bkin kaos kyk gni. Kyk kaos 100rb dpt 3. Dengan harga segini hrusnya dpt yg lbh bgus sih. Pdhal mau buat...",S***v
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,1 bulan lalu,bagus dan adem tebal cocok utk harian,H***i
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,2 minggu lalu,Bagus adem di pakai 👍🏻☺️👍🏻,P***h
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,2 bulan lalu,"Harga dan kualitas sangat tidak sesuai, kualitas bagus tapi harganya di bawah kualitasnya, Masya Allah semoga amanah terus erigo",u***n
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,1 minggu lalu,Sangat wort it kualitas memukau harga terjangkau👍🏼,A***o
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,2 bulan lalu,"Kaosnya bagus, jahitannya rapi dan nyaman utk dipakai sehari-hari",K***k
Rp51.999,250+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vaiasu Sage - Kaos Unisex - size, S",Erigo Store,5,4.9,-,3 minggu lalu,"Bahan bagus , baru pesen kemarin hari ini udah dtg",N***k
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,Bahan adem. Cuman bagian lengan aga panjang secuil lagi ini termantap sih. Tapi overall worth the price,T***S
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,"Baju kemeja rayon ini tidak sesuai dengan deskripsi, ukuran sangat beda jauh dengan data yang tertera, saya mau mengajukan pengembalian dana karena baju ini sangat kebesa...",t***d
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,9 bulan lalu,"Beliin untuk paksu kerja, adem banget bahannya rayon premium bukan rayon abal2. Mantap bgt jd mau beliin warna lain utk ganti2 pak su👍🏻🫶🏻",â***¡
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,"Barang bagus dan sesuai pesanan,beli gara gara liat live nya ci Shani dan Freya😅",T***S
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,9 bulan lalu,"Bagus banget barangnya😍😍😍😍😍 bahannya enggak tipis dan adem banget, jadi mau koleksi semua warna deh😍😍😍😍😍",1***6
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,Pesan 4 item yg dtg hnya 3 item. Udh komplain dgn bukti video unboxing tp tdk bs di refund. Tdk amanah.,A***n
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,"Barang sudah diterima dengan selamat, kain adem ga nerawang, mantap recomended",L***a
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,9 bulan lalu,"Bahan jatuh, ukuran pas, bisa dipakai buat kerja juga 👍 semoga erigo ngeluarin model baju lain tapi pake bahan ini",*****
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,2 bulan lalu,"Bagus banget, halus dan adem bahan jatuh, warna soft 👍",M***y
Rp116.000,7 rb+,-,Home > Fashion Pria > Atasan Pria > Kemeja Pria,"Erigo Short Shirt Rayon Light Color - Kemeja Lengan Pendek Rayon Unisex - Lavrenti White, L",Erigo Store,5,4.7,-,Lebih dari 1 tahun lalu,"Barang baik
Kualitas baik sekali
Pengiriman cepat pula
Dapat bonus stiker pula
Mantaplah pokoknya🙏🏼🙏🏼
Kualitas produk: Baik",T***S
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,1 bulan lalu,"produk bagus, harga bagus, pengiriman lancar",R***d
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 bulan lalu,ukuran pas sesuai deskripsi. bahan jg bagus. pengiriman sesuai jadwal. Packing rapi dan aman,Bayu
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,4 hari lalu,"Paket datng dalam keadaan baik seperti biasanya..
Dan sepertinya kain jadi sedikit lebih panjang dari pd denim tahun² sebelumnya dgn size yg sama

Utk kualitas saya yakin...",Aprillindo
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 bulan lalu,"sangat puas sama barang nya, untung nya ukurannya ga salag pilih

seller nya juga fast respon,",R***a
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 bulan lalu,"Sudah 2 kali beli GK mengecewakan 
Barang bagus dan gak murahan",T***S
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 minggu lalu,Good,Q***b
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 bulan lalu,"erigo ini QC mesti diperbaiki, dl beli 2 celana model sama, warna beda, bisa beda ukuran di pinggang, skrg ini panjang celana smp 115cm, yg pakai tinggi brp? nt dipotong...",B***y
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,3 minggu lalu,"Tp bahannya agak tipis 
Beda sama erigo yg dibeli di toko
Tp bagus kok",Z***x
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,2 bulan lalu,"ukurannya kebesaran, beli 3 semuanya beda cuttingan padalah size dan tipe sama",Juper
Rp230.000,250+,-,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,"Erigo Denim Pants Eaton Black Whisker - Celana Panjang Denim Unisex - Size, 30",Erigo Store,5,4.9,-,3 bulan lalu,Mantab barang nyaman di pakai pas ukuran nya trimakasih,a***3
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,1 minggu lalu,Gud,W***l
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,2 minggu lalu,y,K***u
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,1 hari lalu,Mantap,V***z
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,3 minggu lalu,mantap,E***v
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,1 hari lalu,Good,B***d
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,5 hari lalu,Keren banget,Z***u
Rp268.000,40+,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Parka Jacket Vart Navy - Jaket Parka Unisex - M,Erigo Store,5,5,-,2 minggu lalu,Ok,Y***n
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,Sesuai pesanan bahan lumayan sesuai harga ukuran belom di cobain semoga muat dan cocok,T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,"Mantaapp toko ini, rekomen banget...
Packing nya joosss euuyy, kereenn laahh",T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,11 bulan lalu,"Ukuran pas sesuai
Warna sesuai pesanan
Kualitas produk: Original",T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,"Beli kedua kalinya buat suami, sebagus itu bahan dan kualitasnya 👍🏻",T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,"Agak kecil dri no 28 merk lain kak
Tapi ok bngt",R***7
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,"Bahan bagus, nyaman dipakai 🙏",M****
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,11 bulan lalu,Malah dikirim yang celana panjang 🤦‍♀️🤦‍♀️ Tapi emang bagus sih celananyaa,T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,11 bulan lalu,"Bagus
Kualitas produk: Baguslah",T***S
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,Baguss udah kali kee 9+++++ belii produkkk inii,a***u
Rp166.000,250+,-,Home > Fashion Pria > Celana Pria > Celana Pendek Pria,Erigo Chino Short Flexi Fit Ricky Army - Celana Pendek Chino Unisex - 32,Erigo Store,5,4.8,-,Lebih dari 1 tahun lalu,"Celana pendeknya bagus
Thanks seller🥰🥰",T***S
Rp138.000,4,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo Movease Short Sleeve Blake Dark Grey - Kaos T-shirt Raglan Unisex - L,Erigo Store,5,5,-,3 hari lalu,Ok,I***y
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,Bagus ngga pernah gagalll,R***3
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,"ukuran pas, warna bagus",M***d
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,Bagus dan mantap,T***S
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 minggu lalu,Sesuai,S***y
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,Bagus,b***9
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,oke,r***¸
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,1 bulan lalu,This.,B***a
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,2 bulan lalu,Baik,M***i
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,1 bulan lalu,Mantap,T***S
Rp74.000,80+,-,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Ring Tee Windell Cream - Kaos Unisex - M,Erigo Store,5,4.9,-,3 bulan lalu,Suka,r***i
Rp268.000,-,-,Home > Fashion Pria > Outerwear Pria > Jaket Pria,Erigo Ultra Lightweight Jacket Neron Navy - Jaket Ultra Light Weight Unisex - S,Erigo Store,-,-,-,-,-,-
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,2 bulan lalu,"Produk sudah diterima dengan baik , bahannya tipis mirip kain parasut",M
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,1 bulan lalu,"Kualitas produk: Oke
Ini udah orderan yang kesekian pokoknya enak nyaman kata anakku 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍",T***S
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,3 bulan lalu,"Walaupun di suami kebesaran, pdhl ambil ukuran biasa, krn udh 4 x lbrn sllu belanja di erigo, tp secara keseluruhan bagus banget celananya",N***a
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,3 bulan lalu,Bahannya tipis banget,d***3
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,2 bulan lalu,"bahan bukan chinos, tidak sesuai dengan keterangan.",Andika
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,2 bulan lalu,Bahannya saya kira tebel...,y***8
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,3 bulan lalu,Bagus sesuai gambar,T***S
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,3 bulan lalu,Bahanya ternyata semi parasut,T***S
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,2 bulan lalu,Mungkin sesuai dg harga,y***8
Rp208.000,60+,-,Home > Fashion Pria > Celana Pria > Celana Chino Pria,"Erigo Relax Chino Pants Elvin Mocca - Celana Panjang Relax Unisex - size, 28",Erigo Store,5,4.5,-,2 bulan lalu,Kebesaran,T***S
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Sangat wort it kualitas memukau harga terjangkau👍🏼,L***s
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Bahanny tipis kaya baju pasar malam yg 15 rb,A***r
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Kualitas produk: 👍👍👍👍👍,G***i
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,"barang sudah sampai, belum dicoba, semoga pas",Yogi
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Bahannya halus,E***d
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,packaging + kualitas top,T***S
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,"Seperti biasa real Good.,_",U***u
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,tdk diragukan lagi 🙌,T***S
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Keren bahanny premium,ð***
Rp51.999,100+,23,Home > Fashion Pria > Atasan Pria > Kaos Pria,"Erigo T-Shirt Contrast Stitch Vairo Emerald - Kaos Unisex - size, S",Erigo Store,5,4.9,-,-,Best,A***i
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Kualitas g kalah dengan jeans branded luar. Desain ok dan nyaman dipakai,N***r
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,"Emang gak pernah salah beli celana disini, gak nyesel, offline atau online store nya, udah 4x beli celana erigo, thnkss erigo",M***d
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,"celananya panjang untuk aku yg tinggi 165, harus ditekuk",m***s
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,"pas,sesuai,ok",T***S
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Pas dan bagusss😍😍😍,A***z
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,sesuai pesanan,Feby
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Kualitas produk: Bagus,d***i
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Kualitas produk: Baik,L***s
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Kualitas produk: .,C***n
Rp230.000,90+,16,Home > Fashion Pria > Jeans & Denim Pria > Celana Jeans Pria,Erigo Denim Pants Efrain Medium Bule Whisker - Celana Panjang Denim Unisex - 30,Erigo Store,5,4.9,-,-,Pas bagus untuk kerja,w***_
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"Kualitas produk: B aja
Jaitan jelek kek gini bisa lolos QC brooo waduhhh
Tolong diketatin lagi QC nyaaa
Hargaii konsumennnn brooo",b***e
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Kualitas produk: Bahan adem sangat nyaman di pakainya,m***a
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,"Sesuai ekspektasi, ukuran pas panjang baju pas, goodjob erigo",N***s
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Bagus gambar nya kain adem dan halus,i***3
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Aden,M***a
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Bahan bagus,K***q
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Kualitas produk: Baik,S***7
Rp84.000,100+,22,Home > Fashion Pria > Atasan Pria > Kaos Pria,Erigo T-Shirt Wesley Blue - Kaos Unisex - S,Erigo Store,5,4.9,-,-,Bagus adem,E***O
